web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1774591472-1","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/agrescilegon/advan-tbook-intel-n100-ram-8gb-ssd-128gb-14-0-inch-hd-windows-11-home-garansi-resmi-advan-1-tahun-1733377960589559428?extParam=ivf%3Dtrue%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Tbook Intel N100 RAM 8GB SSD 128GB 14.0'Inch HD Windows 11 Home Garansi Resmi ADVAN 1 Tahun - Tanpa Paket, 4GB/128GB","Rp3.799.000","","","",""
"1774591477-2","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/best-buyit/advan-soulmate-laptop-14-intel-n4020-4gb-384gb-14-hd-w11-garansi-resmi-1734817761748027256?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","","","","","",""
"1774591480-3","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/pandacom/laptop-advan-soulmate-plus-1405-l24d-r53s1-amd-ryzen-5-3500u-8gb-ddr4-256gb-ssd-amd-radeon-rx-vega-8-14inch-camera-wi-fi-5-bluetooth-5-0-win11-resmi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","LAPTOP ADVAN SOULMATE PLUS 1405-L24D-R53S1 AMD RYZEN 5-3500U 8GB DDR4 256GB SSD AMD RADEON RX VEGA 8 14INCH CAMERA WI-FI 5 BLUETOOTH 5.0 WIN11 RESMI","Rp4.305.100","5.0","2 rating • 1 ulasan","Terjual 3","Pandacom_NEW"
"1774591484-4","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/fijanstore/advan-netbook-atau-lebih-tepatnya-laptop-entry-level-notebook-1733626679510205884?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan netbook (atau lebih tepatnya laptop entry-level/notebook)","Rp2.000.000","","","","fijanstore"
"1774591488-5","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/jedata/advan-t-book-transformers-intel-core-n100-4gb-128gb-grey-1730769788500805198?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan T-Book Transformers Intel Core N100 4GB/128GB-Grey","Rp3.394.000","","","","JET COMPUTER"
"1774591492-6","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/greencomputerbalikpapan/laptop-advan-soulmate-intel-n4020-ram-4gb-mmc-128-gb-ssd-256gb-win11?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop Advan Soulmate Intel N4020 ram 4GB MMC 128 GB + ssd 256GB WIN11","Rp3.090.000","","","","greencomputerbpn"
"1774591496-7","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/gigacom-/advan-soulmate-t-1405-l24i-nsns1-upgrade-verison-n4020-4gb-128gb-emmc-5-1-w11-hd-1y-black-1729906883226141776?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN SOULMATE T 1405 L24I NSNS1 UPGRADE VERISON - N4020 4GB 128GB eMMC 5.1 W11 HD 1Y BLACK - 4/128GB","Rp2.339.000","","","1 barang berhasil terjual","GIGACOM TANGCITY"
"1774591501-8","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/sevenshopptk/advan-laptop-soulmate-celeron-n4020-4gb-128gb-garansi-resmi-hitam-4gb-128gb-24240?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Laptop Soulmate Celeron N4020 4GB/128GB Garansi Resmi - Hitam, 4GB/128GB","Rp2.499.000","5.0","1 rating • 1 ulasan","Terjual 4","sevenshopptk"
"1774591505-9","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/langgan-comm/laptop-advan-workpro-14-ips-2k-intel-core-i5-ram-8gb-ssd-256gb-gold-7a6b9?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","","","","","",""
"1774591511-10","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/mdpsuperstore/laptop-advan-workmate-amd-r5-3500u-1x8-gb-ddr4-256-gb-ssd-14-fhd-ips-win-11-tas-1732617996630787515?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","LAPTOP ADVAN WORKMATE : AMD R5-3500U/ 1X8 GB DDR4/ 256 GB SSD/ 14""FHD+ IPS/ WIN 11 (TAS) - BLUE","Rp5.699.000","","","","mdpsuperstore"
"1774591520-11","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/notebookmurah/advan-soulmate-n4020-4gb-128gb-w11-14-0-hd-standard-100aa?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Soulmate N4020 4Gb 128Gb W11 14.0 Hd - STANDARD","Rp3.299.000","","","1 barang berhasil terjual","Notebook Murah ID"
"1774591525-12","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/pusatinfus/advan-soulmate-celeron-n4020-4gb-128gb-mmc-w11-grey-641e6?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Soulmate Celeron N4020 4GB 128GB MMC W11 - GREY","Rp2.395.000","","","1 barang berhasil terjual","Pusat Infus"
"1774591529-13","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/rajakomputerkediri/advan-work-plus-silver-ryzen-7-7735hs-16gb-ssd-512gb-win11-14-fhd-1729813243068974391?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN WORK PLUS – SILVER RYZEN 7 7735HS-16GB-SSD 512GB-WIN11 14 FHD","Rp9.000.000","4.7","3 rating • 1 ulasan","Terjual 6","RAJAKOMPUTER ONLINE"
"1774591535-14","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/mahesautotools/advan-laptop-tbook-x-transformer-14-inch-intel-n100-4gb-128gb-free-windows-11-original-bergaransi-resmi-1731386136487364445?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Laptop TBOOK X TRANSFORMER 14 inch Intel N100 4GB / 128GB Free Windows 11 Original Bergaransi Resmi - Polos 4/128GB","Rp3.133.900","","","","Mahes Auto Tools"
"1774591539-15","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/hosanacomp/advan-soulmate-celeron-n4020-4gb-128gb-ssd-14-win11?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Soulmate Celeron N4020 4GB 128GB SSD 14"" WIN11","Rp2.799.000","","","","HOSANA COMPUTER"
"1774591543-16","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/mdpsuperstore/laptop-advan-heritage-batik-amd-r5-7535hs-8-gb-16gb-512gb-ssd-amd-radeon-graphics-660m-14-inch-battery-5200mah-win-11-no-tas-1732637966936933819?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","","","","","",""
"1774591547-17","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/jhcomputer/laptop-advan-soulmate-n4020-4gb-128gb-384gb-w11-14-hd-black-4gb-128gb-53b55?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop ADVAN SOULMATE N4020 4GB 128GB/384GB W11 14""HD - BLACK, 4GB 128GB","Rp2.325.000","","","1 barang berhasil terjual","JunHua Computer"
"1774591552-18","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/gameridsurabaya/laptop-advan-soulmate-x2-amd-atlhon-3020-ram-8-gb-ssd-128-gb-windows-11-14-ips-1733335073651787731?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop Advan Soulmate X2 AMD Atlhon 3020 RAM 8 GB SSD 128 GB Windows 11 14"" IPS - W11, UNIT ONLY","Rp5.000.000","5.0","1 rating • 0 ulasan","Terjual 2","Gamer ID Surabaya"
"1774591557-19","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/advan-official-927/advan-pixwar-touchscreen-laptop-gaming-amd-ryzen-7-6800h-16gb-512gb-15-6-fhd-58wh-wifi-6-dual-cooling-fan-lightweight-sleek-design-free-windows-11-original-1733884356256106343?extParam=ivf%3Dtrue%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch%26whid%3D21392133","ADVAN Pixwar Touchscreen Laptop Gaming AMD Ryzen 7 6800H 16GB/512GB 15,6” FHD 58Wh WiFi 6 Dual Cooling Fan Lightweight Sleek Design Free Windows 11 Original","Rp9.249.000","","","1 barang berhasil terjual","ADVAN OFFICIAL_NEW"
"1774591561-20","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/infonet-harco-mangga-dua/advan-soulmate-x-3020e-8gb-128gb-integrated-14-fhd-ips-w11-1734342934559491927?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN SOULMATE X 3020e 8GB 128GB INTEGRATED 14"" FHD IPS W11 - WHITE","Rp3.499.000","","","2 barang berhasil terjual","INFONET Harco Mangga Dua"
"1774591567-21","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/langgan-comm/laptop-advan-tbook-x-transformers-intel-n100-14-inch-ram-4gb-storage-128gb-windows-11-laptop-transformers-advan-transformers-advan-t-book?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop Advan TBook X Transformers Intel N100 14 Inch RAM 4GB Storage 128GB Windows 11 Laptop Transformers Advan Transformers Advan T-Book","Rp5.999.000","5.0","4 rating • 1 ulasan","Terjual 6","Langgan Comm"
"1774591572-22","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/boslaptopjogja/advan-soulmate-ram-4gb-ssd-128gb-mulus-normal-1731816209861477689?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan soulmate ram 4gb ssd 128gb mulus normal","Rp1.800.000","","","","BosLaptopjogja"
"1774591577-23","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/cvmatrixcomputer/advan-soulmate-intel-n4020-4gb-128gb-emmc-ssd-win-11-1730030591708661027?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN Soulmate | Intel N4020| 4GB | 128GB eMMC SSD | WIN 11","Rp2.785.000","","","","CVMatrixComputer"
"1774591581-24","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/central-it-batam/advan-t-book-transformer-3-laptop-edisi-khusus-intel-celeron-n100grafis-uhd-graphics-4gb-ram-128gb-emmc-layar-14-inci-hd-windows-11-home-original-baterai-45-6wh-port-usb-3-2-type-c-hdmi-micro-sd-1732528847517419316?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan T-Book Transformer 3 Laptop Edisi Khusus Intel Celeron N100Grafis UHD Graphics 4GB RAM 128GB eMMC Layar 14 Inci HD Windows 11 Home Original Baterai 45.6Wh Port USB 3.2 Type-C HDMI Micro SD","Rp3.955.000","","","","CENTRAL IT BATAM"
"1774591587-25","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/pc-medanku/advan-soulmate-celeron-n4020-8gb-128gb-win-11-14in-biru-4-gb-1730771189343945994?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","","","","","",""
"1774591596-26","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/mitrahokicomindo1gg/laptop-advan-soulmate-sg14s01a-n4020-ram-4gb-14-w11-resmi-128gb-00323?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","LAPTOP ADVAN SOULMATE SG14S01A N4020 RAM 4GB 14"" W11 RESMI - 128GB","Rp2.581.800","","","1 barang berhasil terjual","Mitra Hoki Comindo"
"1774591601-27","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/ca-shop/laptop-advan-tbook-x-transformer-4gb-128gb-notebook-intel-n100-windows-11-new-original-garansi-resmi?extParam=ivf%3Dtrue%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch%26whid%3D20165835","Laptop Advan TBOOK X TRANSFORMER 4GB 128GB Notebook Intel N100 Windows 11 New Original Garansi Resmi","Rp3.229.900","","","",""
"1774591608-28","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/infonetmanggadua/advan-tbook-x-transformer-intel-n100-8gb-128gb-emmc-14-win-11-104127-1733132802275051032?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN TBOOK X TRANSFORMER INTEL N100 8GB 128GB eMMC 14"" Win 11 [104127]","Rp3.699.333","5.0","1 rating • 0 ulasan","Terjual 4","Infonet Mangga Dua"
"1774591612-29","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/onshopcomputer/laptop-advan-soulmate-intel-n4020-ram-4gb-128gb-mmc-windows-11-blue?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop Advan Soulmate Intel N4020 RAM 4GB 128GB MMC Windows 11 Blue","Rp2.799.000","5.0","1 rating • 0 ulasan","Terjual 1","On Shop Computer"
"1774591618-30","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/infonet-plaza-jambu-dua/advan-tbook-n100-8gb-128gb-emmc-integrated-14-hd-w11-1731450799757100904?extParam=ivf%3Dtrue%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN TBOOK N100 8GB 128GB EMMC INTEGRATED 14 HD W11","Rp3.599.000","","","Terjual 2","Infonet Plaza jambu Dua"
"1774591622-31","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/ixazone/advan-laptop-notebook-soulmate-s-grey1-4-inch-ram-4-128gb-emmc-windows-11-1729898384277997245?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Laptop Notebook Soulmate S - Grey1 4 inch RAM 4/128GB emmc - WINDOWS 11","Rp2.500.000","","","","Ixazone"
"1774591627-32","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/sg-computer-solo/advan-laptop-tbook-x-transformer-14-inch-intel-n100-4gb-128gb-free-windows-11-tbook-n100-1730447232930580191?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Laptop TBOOK X TRANSFORMER 14 inch Intel N100 4GB / 128GB Free Windows 11 - TBOOK N100","Rp3.850.000","","","","SG Computer Solo_NEW"
"1774591633-33","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/infonet-margonda-depok/advan-tbook-x-transformer-intel-n100-8gb-128gb-emmc-14-win-11-laptop-original-garansi-resmi-1-t-un-bundle-mouse-screen-protector-1733174099808978859?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN TBOOK X TRANSFORMER INTEL N100 8GB 128GB eMMC 14"" Win 11 Laptop Original Garansi Resmi 1 T.un Bundle Mouse & Screen Protector. - UNIT ONLY","Rp3.698.000","","","","INFONET MARGONDA DEPOK"
"1774591638-34","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/digitalcellulargroupos/dcg-advan-laptop-workplus-heritage-r5-7535hs-8-512-gb-16-512-gb-garansi-resmi-1733315461110596753?extParam=ivf%3Dtrue%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","(DCG) ADVAN LAPTOP WORKPLUS HERITAGE R5-7535HS 8/512 GB 16/512 GB GARANSI RESMI - 16/512 GB","Rp7.900.000","","","20 barang berhasil terjual","DIGITAL CELLULAR GRUP"
"1774591642-35","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/evogad/advan-laptop-tbook-x-transformers-intel-n100-windows-11-14-inch-hd-kamera-720p-baterai-45-6wh-garansi-1-tahun-1733414341058463736?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Laptop TBook x Transformers Intel N100 Windows 11 14 Inch HD Kamera 720p Baterai 45.6Wh Garansi 1 Tahun - 8/384 Tbook 3 Transformers","Rp4.050.000","","","1 barang berhasil terjual","Evogad Mall"
"1774591646-36","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/uptod4te/advan-laptop-2-in-1-evo-x-intel-n150-12gb-512gb-ips-layar-3k-100-srgb-win11-1732973835803067757?extParam=ivf%3Dtrue%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN Laptop 2 in 1 Evo-X Intel N150 12GB/512GB IPS Layar 3K 100% SRGB WIN11 - Non Office, 16""inc","Rp7.260.000","5.0","3 rating • 1 ulasan","Terjual 6","Uptodatebdg"
"1774591651-37","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/digitalzone/laptop-advan-soulmate-x-x2-amd-3020e-8gb-128gb-14-fhd-ips-windows-11-1732536001130104188?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop ADVAN SOULMATE X X2 AMD 3020e 8GB 128GB 14"" FHD IPS Windows 11 - 8GB/128GB SSD","Rp3.599.000","","","4 barang berhasil terjual","DIGITAL ZONE_NEW"
"1774591655-38","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/softcom-official-store/advan-workpro-i5-12450h-8gb-512gb-ssd-14-fhd-w11-1732195024270885888?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN Workpro i5 12450H/8GB/512GB SSD/14""FHD/W11","Rp6.389.000","5.0","1 rating • 0 ulasan","Terjual 3","SOFTCOM Official Store"
"1774591658-39","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/onshopcomputer/advan-soulmate-celeron-n4020-ram-4gb-mmc-128gb-w11-home?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Soulmate Celeron N4020 RAM 4GB MMC 128GB W11 Home","Rp2.799.000","5.0","1 rating • 1 ulasan","Terjual 1","On Shop Computer"
"1774591662-40","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/multikom-id/advan-tbook-intel-n100-4gb-128gb-14-hd-win11-1730734367581964023?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan TBook Intel N100 8GB 128GB  / 384GB 14"" HD WIN11 - 8/384","Rp4.149.000","5.0","1 rating • 0 ulasan","Terjual 3","MULTIKOM ID"
"1774591666-41","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/digitalzonepoins/advan-workpro-lite-1701-l24c-13ad1-fhd-i3-1220p-8gb-256gb-w11-14fhd-ips-1y-grey-bag-1733937669812356714?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN WORKPRO LITE 1701 L24C-13AD1 (FHD) - i3 1220P 8GB 256GB W11 14FHD IPS 1Y GREY BAG - 8/256GB NVMe, FHD","Rp5.199.000","5.0","32 rating • 9 ulasan","Terjual 90+","DIGITALZONE POINS"
"1774591669-42","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/multikom-id/advan-laptop-2in1-evo-x13-13-inch-intel-n100-12-512gb-ssd-2k-ips-100-srgb-windows-11-1731292955171915511?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Advan Laptop 2in1 Evo X13 13""Inch Intel N100 12/512GB SSD 2K IPS 100% SRGB Windows 11","Rp6.590.000","","","30+ barang berhasil terjual","MULTIKOM ID"
"1774591673-43","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/zenithcomputer01/laptop-advan-t-book-n100-ram-8gb-128gb-384gb-14-w11-1733577303070901793?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop ADVAN T-BOOK N100, RAM 8GB, 128GB/384GB, 14"", W11 - 8GB/128GB","Rp3.750.000","","","","Zenith Computer_NEW"
"1774591677-44","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/pusatmonitor1/advan-soulmate-laptop-intel-n4020-ram16gb-384gb-14-hd-windows-11-ram8gb-128gb-non-paket-21b25?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","ADVAN SOULMATE LAPTOP INTEL N4020 RAM16GB 384GB 14'' HD WINDOWS 11 - RAM8GB/128GB, NON PAKET","Rp3.850.000","","","","Pusat monitor1"
"1774591680-45","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","https://www.tokopedia.com/jagonotebook/laptop-intel-advan-soulmate-n4020-ram-4gb-128gb-ssd-windows-11-free-office-2021-tahun-14-0-1729811120611952360?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D2026032706033537BC2F75BF1BCF1FCL2R%26src%3Dsearch","Laptop Intel Advan Soulmate N4020 Ram 4GB 128GB Ssd Windows 11 Free Office 2021 Tahun 14.0 - 4GB/128SSD/NON PROTEKSI, HITAM","Rp3.500.000","","","7 barang berhasil terjual","JAGO Notebook"
